City,Sentiment,Count,Month,Language
Goirle,NEGATIVE,1,may,de
"Goiânia, Goiás",NEGATIVE,5,may,de
"Goiânia, Goiás",POSITIVE,4,may,de
Goldach,POSITIVE,1,may,de
"Gotthard Base Tunnel, Swiss",POSITIVE,1,may,de
"Grahamstown, South Africa",NEUTRAL,1,may,de
"Grappenhall, UK",POSITIVE,1,may,de
"Graubünden, Schweiz",NEGATIVE,11,may,de
"Graubünden, Schweiz",POSITIVE,13,may,de
Greater Zurich | Switzerland,POSITIVE,1,may,de
"Greifswald, Germany",POSITIVE,1,may,de
Grenchen,NEUTRAL,2,may,de
Guadalajara,POSITIVE,1,may,de
Görwihl,NEGATIVE,1,may,de
"Habsburg, Aargau",POSITIVE,5,may,de
Haigerloch,NEGATIVE,1,may,de
Halfway over the Sarchasm,POSITIVE,1,may,de
Hamburg,NEGATIVE,16,may,de
Hamburg,NEUTRAL,5,may,de
Hamburg,POSITIVE,11,may,de
Hamburg & Berlin,POSITIVE,1,may,de
Hamburg & der Norden,NEGATIVE,1,may,de
Hamburg & der Norden,POSITIVE,1,may,de
Hamburg / Germany,POSITIVE,1,may,de
Hamburg // Melbourne,POSITIVE,1,may,de
Hamburg | Luzern,NEGATIVE,1,may,de
Hamburg | Luzern,POSITIVE,6,may,de
"Hamburg, Berlin, Bern",POSITIVE,3,may,de
"Hamburg, Deutschland",NEGATIVE,12,may,de
"Hamburg, Deutschland",NEUTRAL,3,may,de
"Hamburg, Deutschland",POSITIVE,17,may,de
Hannover,NEGATIVE,1,may,de
Hannover,POSITIVE,2,may,de
Harmonia - Rio Grande do Sul,POSITIVE,1,may,de
Haya AL-HadhRam,NEUTRAL,1,may,de
Heidelberg,NEGATIVE,9,may,de
Heidelberg,POSITIVE,9,may,de
Heidelberg - Karlsruhe,POSITIVE,1,may,de
"Heidelberg, Baden-Württemberg",NEGATIVE,5,may,de
"Heidelberg, Baden-Württemberg",POSITIVE,2,may,de
"Heidelberg, Germany",NEGATIVE,1,may,de
"Heidelberg, Germany",POSITIVE,1,may,de
"Heidelberg, Rohrbach, BW",POSITIVE,1,may,de
Heilbronn,NEGATIVE,87,may,de
Heilbronn,NEUTRAL,12,may,de
Heilbronn,POSITIVE,154,may,de
Heitenried/Liebefeld,POSITIVE,1,may,de
Hell,NEGATIVE,1,may,de
Hell,POSITIVE,2,may,de
Helvetia,NEGATIVE,1,may,de
Herisau,NEGATIVE,40,may,de
Herisau,POSITIVE,77,may,de
Herzogenaurach,POSITIVE,4,may,de
"Hessle, United Kingdom",POSITIVE,1,may,de
Hinwil,NEGATIVE,1,may,de
Hinwil,POSITIVE,4,may,de
"Hinwil, Switzerland",POSITIVE,1,may,de
Hochdorf,NEGATIVE,5,may,de
Hochdorf,POSITIVE,9,may,de
Hochfelden,POSITIVE,6,may,de
Hochfelden & Rümlang,NEGATIVE,1,may,de
Hochfelden & Rümlang,POSITIVE,2,may,de
Hogwarts,NEGATIVE,19,may,de
Hogwarts,POSITIVE,16,may,de
Hong Kong,POSITIVE,1,may,de
Hope world,NEGATIVE,1,may,de
Hope world,POSITIVE,4,may,de
Horb - Deutschland / Baden-Wür,POSITIVE,1,may,de
Horgen,NEGATIVE,3,may,de
Horgen,POSITIVE,9,may,de
"Horgen,Schweiz",POSITIVE,1,may,de
Horw,POSITIVE,1,may,de
Horw (LU),POSITIVE,2,may,de
Horw - Heart of Switzerland,NEGATIVE,2,may,de
Horw - Heart of Switzerland,POSITIVE,2,may,de
"Horw, Luzern",NEGATIVE,2,may,de
"Horw, Luzern",NEUTRAL,1,may,de
Hospitalet de Llobregat,POSITIVE,1,may,de
"Hägendorf, Solothurn",POSITIVE,1,may,de
IBM Switzerland,NEGATIVE,2,may,de
IBM Switzerland,NEUTRAL,1,may,de
IBM Switzerland,POSITIVE,2,may,de
ISTANBUL,POSITIVE,1,may,de
Ici et un peu là-bas aussi ...,NEGATIVE,1,may,de
Ici et un peu là-bas aussi ...,POSITIVE,7,may,de
Ilanz - Laax,POSITIVE,1,may,de
Im wilden Süden ;-) !,POSITIVE,7,may,de
"Immendingen, Germany",NEGATIVE,1,may,de
"Immendingen, Germany",POSITIVE,1,may,de
In Baden und rundherum ...,NEGATIVE,29,may,de
In Baden und rundherum ...,NEUTRAL,1,may,de
In Baden und rundherum ...,POSITIVE,27,may,de
India,NEGATIVE,1,may,de
India,NEUTRAL,1,may,de
India,POSITIVE,8,may,de
India/Switzerland,NEGATIVE,3,may,de
India/Switzerland,POSITIVE,2,may,de
Indonesia,NEGATIVE,2,may,de
Indonesia,POSITIVE,6,may,de
Info RSI televisione svizzera,POSITIVE,1,may,de
Inoffizieller Kanal,NEGATIVE,4,may,de
Inoffizieller Kanal,POSITIVE,2,may,de
Instagram @sarahrita81,POSITIVE,1,may,de
Instagram: pauetisso1,POSITIVE,1,may,de
Interlaken,NEGATIVE,223,may,de
Interlaken,NEUTRAL,76,may,de
Interlaken,POSITIVE,285,may,de
Interlaken - Switzerland,POSITIVE,2,may,de
Ipsach,POSITIVE,2,may,de
"Irving, TX",NEGATIVE,1,may,de
Ischia (Italy),POSITIVE,1,may,de
Istanbul,NEGATIVE,1,may,de
Istanbul,POSITIVE,4,may,de
"Istanbul, Turkey",NEGATIVE,1,may,de
"Istanbul, Turkey",POSITIVE,1,may,de
Isvicre,NEGATIVE,1,may,de
Isvicre,POSITIVE,1,may,de
Italia - Schweiz - România,POSITIVE,1,may,de
Italy,POSITIVE,1,may,de
"Jakarta, Indonesia",POSITIVE,1,may,de
Joinville SC,POSITIVE,8,may,de
KT,POSITIVE,1,may,de
Kaiserslautern,NEGATIVE,2,may,de
Kaiserslautern,POSITIVE,1,may,de
Kaisten,POSITIVE,2,may,de
"Kallnach, Switzerland",NEGATIVE,1,may,de
"Kanpur, Uttar Pradesh",POSITIVE,1,may,de
"Kanton Aargau, Switzerland",NEGATIVE,1,may,de
"Kanton Aargau, Switzerland",NEUTRAL,1,may,de
"Kanton Aargau, Switzerland",POSITIVE,6,may,de
Kanton Schwyz (CH),NEGATIVE,1,may,de
Karlsruhe,NEGATIVE,6,may,de
Karlsruhe,POSITIVE,18,may,de
Karlsruhe (Germany),NEGATIVE,1,may,de
Karlsruhe (Germany),POSITIVE,1,may,de
Karlsruhe / Berlin,NEGATIVE,2,may,de
Karlsruhe / Berlin,POSITIVE,2,may,de
Karlsruhe und der Kontinent.,NEUTRAL,1,may,de
Karlsruhe und der Kontinent.,POSITIVE,2,may,de
"Karlsruhe, Baden-Württemberg",NEGATIVE,6,may,de
"Karlsruhe, Baden-Württemberg",NEUTRAL,1,may,de
"Karlsruhe, Baden-Württemberg",POSITIVE,7,may,de
"Karlsruhe, Germany",NEGATIVE,10,may,de
"Karlsruhe, Germany",NEUTRAL,1,may,de
"Karlsruhe, Germany",POSITIVE,29,may,de
"Karlsruhe, gelegentlich Bonn",NEUTRAL,1,may,de
"Karlsruhe, gelegentlich Bonn",POSITIVE,2,may,de
Karlsruhe/Bremen,NEGATIVE,1,may,de
Karlsruhe/Bremen,POSITIVE,4,may,de
Karlsruhe/Heidelberg,POSITIVE,2,may,de
"Kempten, Leipzig & the world",POSITIVE,1,may,de
Kenya,NEGATIVE,1,may,de
Kenya,POSITIVE,1,may,de
Kerns,NEGATIVE,2,may,de
Kestenholz - Jurasüdfuss,NEGATIVE,2,may,de
Kestenholz - Jurasüdfuss,POSITIVE,1,may,de
Killwangen,NEUTRAL,1,may,de
Kim Keat SG; Bacolod City Phil,POSITIVE,1,may,de
Kloten,NEUTRAL,1,may,de
"Kloten, Switzerland",NEGATIVE,1,may,de
"Kloten, Switzerland",POSITIVE,2,may,de
Koblenz/Mainz/Rhein/Mosel,NEGATIVE,1,may,de
Konstanz. And the whole world.,POSITIVE,1,may,de
Kreuzlingen,NEGATIVE,14,may,de
Kreuzlingen,NEUTRAL,2,may,de
Kreuzlingen,POSITIVE,14,may,de
"Kreuzlingen, St Gallen",NEGATIVE,1,may,de
"Kreuzlingen, St Gallen",POSITIVE,2,may,de
"Kreuzlingen, Switzerland",POSITIVE,1,may,de
"Kriens, Luzern",NEGATIVE,12,may,de
"Kriens, Luzern",POSITIVE,11,may,de
Kroatien,NEGATIVE,15,may,de
Kroatien,POSITIVE,2,may,de
"Kuantan, Pahang",POSITIVE,2,may,de
Kuwait ❤️,POSITIVE,1,may,de
Kölliken & Zürich,NEGATIVE,1,may,de
Kölliken & Zürich,POSITIVE,1,may,de
"Kölliken, Switzerland",NEGATIVE,2,may,de
"Kölliken, Switzerland",POSITIVE,6,may,de
Köln,NEGATIVE,1,may,de
Köln,NEUTRAL,1,may,de
Köln,POSITIVE,1,may,de
"Köln, Nordrhein-Westfalen",NEGATIVE,2,may,de
"Köln, Nordrhein-Westfalen",POSITIVE,6,may,de
Köniz,POSITIVE,2,may,de
Küssnacht,NEGATIVE,3,may,de
Küssnacht,NEUTRAL,1,may,de
LJUS2,POSITIVE,1,may,de
Lachen am Zurichsee,POSITIVE,2,may,de
Lagos,POSITIVE,1,may,de
LandOfLjubljana,POSITIVE,1,may,de
Langenthal BE,NEGATIVE,8,may,de
Langenthal BE,POSITIVE,26,may,de
"Langenthal BE, Schweiz",NEGATIVE,1,may,de
"Langenthal BE, Schweiz",POSITIVE,2,may,de
"Langnau, Berne",NEGATIVE,1,may,de
Laufen,NEGATIVE,9,may,de
Laufen,POSITIVE,19,may,de
Laufenburg,NEGATIVE,14,may,de
Laufenburg,POSITIVE,34,may,de
Lausanne,NEGATIVE,169,may,de
Lausanne,NEUTRAL,13,may,de
Lausanne,POSITIVE,203,may,de
"Lausanne, Suisse",NEGATIVE,2,may,de
"Lausanne, Suisse",POSITIVE,1,may,de
"Lausanne, Switzerland",POSITIVE,2,may,de
"Lausanne, Vaud",NEGATIVE,1,may,de
Le Mont-sur-Lausanne,POSITIVE,1,may,de
Leeds,NEUTRAL,1,may,de
Left-hand Drive,POSITIVE,3,may,de
Lehrte (Germany),NEGATIVE,1,may,de
Lenzburg,NEGATIVE,224,may,de
Lenzburg,NEUTRAL,7,may,de
Lenzburg,POSITIVE,385,may,de
Les Evouettes,POSITIVE,1,may,de
Leuk,NEGATIVE,3,may,de
Leuk,POSITIVE,4,may,de
Liechtenstein,POSITIVE,1,may,de
"Lieferservice, Take-Away",POSITIVE,1,may,de
Liestal,NEGATIVE,105,may,de
Liestal,NEUTRAL,2,may,de
Liestal,POSITIVE,252,may,de
"Liestal, Basel-Land",POSITIVE,2,may,de
"Lighthouse in Basel, Ch",NEGATIVE,1,may,de
"Limburgerhof, Rheinland-Pfalz",POSITIVE,1,may,de
Linn Aargau,NEGATIVE,3,may,de
Linn Aargau,POSITIVE,3,may,de
Liverpool,NEGATIVE,3,may,de
Liverpool,NEUTRAL,1,may,de
Liverpool,POSITIVE,2,may,de
"Liverpool, England",NEGATIVE,1,may,de
"Liverpool, UK",POSITIVE,1,may,de
"Lohr am Main, Bayern/Bangalore",POSITIVE,1,may,de
Loin d'ici,NEUTRAL,1,may,de
London,NEGATIVE,1,may,de
London,POSITIVE,15,may,de
London & Switzerland,NEGATIVE,11,may,de
London & Switzerland,NEUTRAL,1,may,de
London & Switzerland,POSITIVE,18,may,de
London / Zug,POSITIVE,1,may,de
London UK,POSITIVE,1,may,de
London UK3,NEUTRAL,1,may,de
London UK3,POSITIVE,1,may,de
London and Los Angeles,POSITIVE,1,may,de
"London, England",POSITIVE,5,may,de
"London, UK",NEGATIVE,1,may,de
"London, UK",NEUTRAL,1,may,de
"London, UK.",POSITIVE,1,may,de
London/Spalding,POSITIVE,1,may,de
Los Angeles,POSITIVE,1,may,de
"Louisville, KY",POSITIVE,1,may,de
Lucerne,NEGATIVE,116,may,de
Lucerne,NEUTRAL,8,may,de
Lucerne,POSITIVE,154,may,de
Lucerne / Luzern,NEGATIVE,2,may,de
Lucerne / Luzern,POSITIVE,5,may,de
Lucerne | Switzerland,NEGATIVE,1,may,de
Lucerne | Switzerland,POSITIVE,1,may,de
"Lucerne, Switzerland",NEGATIVE,4,may,de
"Lucerne, Switzerland",NEUTRAL,1,may,de
"Lucerne, Switzerland",POSITIVE,5,may,de
"Lucerne, switzerland",NEGATIVE,5,may,de
"Lucerne, switzerland",POSITIVE,2,may,de
Ludwigshafen am Rhein,POSITIVE,1,may,de
Lugano,NEGATIVE,9,may,de
Lugano,NEUTRAL,17,may,de
Lugano,POSITIVE,38,may,de
Lustenau,POSITIVE,1,may,de
Luxembourg,POSITIVE,1,may,de
Luzern,NEGATIVE,1586,may,de
Luzern,NEUTRAL,45,may,de
Luzern,POSITIVE,2095,may,de
Luzern & Meggen (Switzerland),NEGATIVE,1,may,de
Luzern & Meggen (Switzerland),POSITIVE,1,may,de
Luzern CH,NEGATIVE,1,may,de
"Luzern, Bern",NEGATIVE,1,may,de
"Luzern, CH",NEGATIVE,1,may,de
"Luzern, Schweiz",NEGATIVE,18,may,de
"Luzern, Schweiz",NEUTRAL,1,may,de
"Luzern, Schweiz",POSITIVE,13,may,de
"Luzern, Zentralschweiz",NEGATIVE,8,may,de
"Luzern, Zentralschweiz",POSITIVE,4,may,de
"Lviv, Ukraine",NEGATIVE,2,may,de
"Lviv, Ukraine",POSITIVE,1,may,de
Lyon,POSITIVE,2,may,de
"Lyss, Schweiz",NEGATIVE,5,may,de
"Lyss, Schweiz",POSITIVE,24,may,de
MADRID // TORRE DE LA HORADADA,POSITIVE,1,may,de
MIA✈️,NEGATIVE,2,may,de
MKT ✈️ NYC,NEGATIVE,1,may,de
"MURI, AG, Switzerland",POSITIVE,1,may,de
"Magdeburg, Deutschland",POSITIVE,1,may,de
"Magdeburg, Sachsen-Anhalt",POSITIVE,1,may,de
Magden,NEGATIVE,8,may,de
Magden,POSITIVE,7,may,de
"Magglingen, Schweiz",POSITIVE,2,may,de
Maienfeld,NEGATIVE,1,may,de
Maienfeld,POSITIVE,3,may,de
Mainz,NEGATIVE,6,may,de
Mainz,POSITIVE,6,may,de
Makati City,POSITIVE,1,may,de
Makkah,POSITIVE,10,may,de
Malaga City 2 Las Gidi,POSITIVE,2,may,de
Manchester,NEGATIVE,1,may,de
"Manchester, UK",POSITIVE,1,may,de
Mannheim,NEGATIVE,16,may,de
Mannheim,NEUTRAL,1,may,de
Mannheim,POSITIVE,30,may,de
Mannheim - GER,NEGATIVE,2,may,de
Mannheim / Germany,NEGATIVE,2,may,de
Mannheim / Germany,POSITIVE,5,may,de
"Mannheim, Baden-Württemberg",NEGATIVE,3,may,de
"Mannheim, Baden-Württemberg",POSITIVE,7,may,de
"Mannheim, Germany",NEGATIVE,10,may,de
"Mannheim, Germany",POSITIVE,6,may,de
"Mannheim, Neuland",NEGATIVE,2,may,de
Marbella,POSITIVE,1,may,de
Markdorf,NEGATIVE,2,may,de
Markdorf,POSITIVE,2,may,de
Marly,NEGATIVE,5,may,de
Marly,POSITIVE,1,may,de
Married to success,POSITIVE,1,may,de
Martinique,NEUTRAL,1,may,de
Mauren / Liechtenstein,POSITIVE,1,may,de
Mawanda road ß kampala-uganda,POSITIVE,4,may,de
"Mayence, Rhineland-Palatinate",POSITIVE,1,may,de
Medienberater rro,POSITIVE,1,may,de
Meersburg am Bodensee,POSITIVE,1,may,de
Meilen,NEGATIVE,24,may,de
Meilen,POSITIVE,31,may,de
Melaka | Puchong,POSITIVE,1,may,de
Melbourne,NEUTRAL,1,may,de
Melbourne Australia,NEGATIVE,1,may,de
Mellingen,POSITIVE,1,may,de
Mettmenstetten,NEGATIVE,2,may,de
Mettmenstetten,POSITIVE,1,may,de
Mexico,NEGATIVE,2,may,de
Mexico,POSITIVE,2,may,de
"Mi casa, Sevilla",NEGATIVE,1,may,de
Mir sind Züri,NEGATIVE,4,may,de
Mir sind Züri,POSITIVE,4,may,de
Monaco di Baviera,POSITIVE,2,may,de
"Monte Carasso, Ticino, CH",NEGATIVE,1,may,de
"Monte Carasso, Ticino, CH",POSITIVE,4,may,de
Montreal,NEGATIVE,1,may,de
Montreal,POSITIVE,1,may,de
Morges,POSITIVE,1,may,de
Moscow,POSITIVE,1,may,de
"Moscow, Russia",NEGATIVE,1,may,de
Mumbai,NEGATIVE,2,may,de
Mumbai,POSITIVE,2,may,de
Munich,NEGATIVE,2,may,de
Munich,POSITIVE,5,may,de
Munich / Sendling,NEGATIVE,1,may,de
Munich | Bavaria | Germany,POSITIVE,1,may,de
Murcia,POSITIVE,1,may,de
"Murcia, Spain.",NEGATIVE,1,may,de
Muri,NEGATIVE,1,may,de
Muri AG - Schweiz,POSITIVE,1,may,de
Muri bei Bern,POSITIVE,2,may,de
Muscat ❤sky ✈,POSITIVE,1,may,de
Muttenz,NEGATIVE,1,may,de
Mägenwil,NEGATIVE,1,may,de
Männedorf,POSITIVE,1,may,de
"Möhlin, Aargau",NEUTRAL,1,may,de
Mönchengladbach,POSITIVE,1,may,de
München,NEGATIVE,7,may,de
München,NEUTRAL,1,may,de
München,POSITIVE,16,may,de
München / Zürich,POSITIVE,1,may,de
München und SWR-Land,POSITIVE,1,may,de
"München, Bayern",POSITIVE,2,may,de
"München, Deutschland",NEGATIVE,1,may,de
Münsingen CH,POSITIVE,1,may,de
"Münster, Nordrhein-Westfalen",NEGATIVE,2,may,de
N 47.410679 E 8.541055,NEUTRAL,1,may,de
N 47.410679 E 8.541055,POSITIVE,4,may,de
N 9°20.10' / E 123°18.05',NEGATIVE,3,may,de
N 9°20.10' / E 123°18.05',NEUTRAL,1,may,de
N 9°20.10' / E 123°18.05',POSITIVE,1,may,de
NCR,POSITIVE,2,may,de
NORTH ZURICH,NEGATIVE,1,may,de
"Naples, Florida",NEGATIVE,1,may,de
"Naples, Florida",POSITIVE,1,may,de
Nashville,POSITIVE,1,may,de
Naters (aber immer Rarner),NEGATIVE,11,may,de
Naters (aber immer Rarner),POSITIVE,15,may,de
"Neckarau, Mannheim",POSITIVE,1,may,de
"Nesslau, Sankt Gallen",POSITIVE,2,may,de
Netherlands,POSITIVE,1,may,de
NeuOerlikon|Wallisellen|SkyKey,POSITIVE,1,may,de
Neuchâtel,NEGATIVE,28,may,de
Neuchâtel,POSITIVE,63,may,de
"Neuchâtel, Suisse",POSITIVE,1,may,de
Neuenegg,POSITIVE,1,may,de
Neumarkt am Wallersee,NEGATIVE,1,may,de
Neumarkt am Wallersee,POSITIVE,1,may,de
New Watch City,NEGATIVE,1,may,de
New York,POSITIVE,3,may,de
New York City,NEGATIVE,1,may,de
New York City,POSITIVE,2,may,de
"Newlands,Cape Town,SouthAfrica",NEGATIVE,1,may,de
Niederrohrdorf,NEGATIVE,1,may,de
Niederrohrdorf,POSITIVE,4,may,de
"Niffer, Alsace",NEGATIVE,1,may,de
None,NEGATIVE,1701,may,de
None,NEUTRAL,133,may,de
None,POSITIVE,2940,may,de
Northern Virginia,POSITIVE,1,may,de
"Novi Sad , Zurich",POSITIVE,2,may,de
Nussbaumen AG / Buchs AG,POSITIVE,3,may,de
Nürnberg,POSITIVE,2,may,de
"Oakland, CA",POSITIVE,1,may,de
Oberbipp,NEUTRAL,1,may,de
Oberengstringen,NEGATIVE,3,may,de
Oberengstringen,POSITIVE,6,may,de
Obergösgen,POSITIVE,2,may,de
"Oberthal, Saar, Deutschland",NEGATIVE,1,may,de
"Oberthal, Saar, Deutschland",POSITIVE,2,may,de
Oberwallis,NEGATIVE,14,may,de
Oberwallis,NEUTRAL,1,may,de
Oberwallis,POSITIVE,10,may,de
"Oberwil,Baselland, Switzerland",NEGATIVE,1,may,de
"Oberwil,Baselland, Switzerland",POSITIVE,1,may,de
Offenbach am Main,POSITIVE,3,may,de
Ohio,POSITIVE,1,may,de
Olten,NEGATIVE,208,may,de
Olten,NEUTRAL,3,may,de
Olten,POSITIVE,391,may,de
Olten / London,NEGATIVE,5,may,de
Olten / London,POSITIVE,1,may,de
Olten / Switzerland,POSITIVE,1,may,de
"Olten, Solothurn",POSITIVE,1,may,de
"Olten, Switzerland",NEGATIVE,15,may,de
"Olten, Switzerland",POSITIVE,20,may,de
"Omaha, NE",POSITIVE,2,may,de
"Opava, Moravskoslezský kraj",POSITIVE,1,may,de
Opfikon (CH),POSITIVE,3,may,de
"Ormalingen, Switzerland",NEGATIVE,1,may,de
"Ormalingen, Switzerland",POSITIVE,1,may,de
Orsenigo (Como),POSITIVE,1,may,de
"Ostermundigen, Bern",POSITIVE,3,may,de
"Ottenbach, Zürich, Schweiz",POSITIVE,1,may,de
"Oxfordshire, UK",NEUTRAL,1,may,de
Panama,NEGATIVE,1,may,de
Panama,POSITIVE,2,may,de
Panamá,NEGATIVE,3,may,de
Panamá,POSITIVE,6,may,de
Paris,POSITIVE,1,may,de
"Paris, Ile-de-France, France",NEGATIVE,1,may,de
Payerne,POSITIVE,2,may,de
Penang Island,POSITIVE,1,may,de
Penumbria,NEGATIVE,2,may,de
Penumbria,POSITIVE,3,may,de
Perú,NEGATIVE,1,may,de
Pfäffikon,NEGATIVE,3,may,de
Pfäffikon,POSITIVE,2,may,de
"Pfäffikon, SZ",NEGATIVE,2,may,de
"Pfäffikon, SZ",POSITIVE,6,may,de
"Philadelphia, PA",POSITIVE,1,may,de
Philippines,NEGATIVE,1,may,de
Philippines,POSITIVE,8,may,de
"Playa del Carmen, Mexico",NEGATIVE,1,may,de
"Port, Bern",POSITIVE,2,may,de
Portugal/Suíça,NEGATIVE,2,may,de
PostFinance-Arena Bern,NEGATIVE,2,may,de
"Pottstown, PA",POSITIVE,1,may,de
"Prague, Czech Republic",POSITIVE,1,may,de
"Preston, UK",POSITIVE,1,may,de
"Prévessin,France/Huddersfield",POSITIVE,1,may,de
"Puerto Rico, Misiones. ARG",POSITIVE,1,may,de
"Péron, France",NEGATIVE,1,may,de
"Radolfzell, Germany",POSITIVE,1,may,de
Ramsen,POSITIVE,1,may,de
Rapperswil,NEGATIVE,2,may,de
Rapperswil,POSITIVE,5,may,de
Rapperswil SG,POSITIVE,1,may,de
"Rapperswil, Switzerland",NEGATIVE,29,may,de
"Rapperswil, Switzerland",NEUTRAL,3,may,de
"Rapperswil, Switzerland",POSITIVE,65,may,de
"Rapperswil-Jona, Sankt Gallen",NEGATIVE,1,may,de
"Rathausplatz 8, 3011 Bern",NEGATIVE,1,may,de
"Ratzeburg, SH/Germany",POSITIVE,2,may,de
"Redondo Beach, CA",POSITIVE,1,may,de
Regio Basiliensis,NEGATIVE,32,may,de
Regio Basiliensis,NEUTRAL,2,may,de
Regio Basiliensis,POSITIVE,48,may,de
Republic of Slovenia,NEGATIVE,25,may,de
Republic of Slovenia,POSITIVE,5,may,de
República Dominicana & PR☀️,NEGATIVE,1,may,de
Reutlingen,NEGATIVE,3,may,de
Reutlingen,POSITIVE,2,may,de
Reutlingen & Hamburg,POSITIVE,2,may,de
Rhein-Main,NEGATIVE,2,may,de
Rheinfelden,NEGATIVE,37,may,de
Rheinfelden,POSITIVE,98,may,de
"Rheinfelden & Basel, Schweiz",POSITIVE,1,may,de
Rheinland-Pfalz,NEGATIVE,1,may,de
"Rhineland-Palatinate, Germany",NEGATIVE,3,may,de
"Rhineland-Palatinate, Germany",POSITIVE,2,may,de
Rhäzüns & Untervaz,POSITIVE,1,may,de
Rianxo/Bueu,NEGATIVE,2,may,de
Rianxo/Bueu,NEUTRAL,1,may,de
Rianxo/Bueu,POSITIVE,1,may,de
Rietheim/Krefeld/Eischoll,NEGATIVE,2,may,de
Riggisberg,NEGATIVE,1,may,de
Riggisberg,POSITIVE,1,may,de
"Riyadh, Saudi Arabia",POSITIVE,3,may,de
Roggliswil,NEGATIVE,1,may,de
Roggliswil,POSITIVE,3,may,de
Romanshorn,NEGATIVE,6,may,de
Romanshorn,NEUTRAL,1,may,de
Romanshorn,POSITIVE,19,may,de
Rome,POSITIVE,1,may,de
"Rorschach, Switzerland",NEGATIVE,1,may,de
Rostock,NEGATIVE,8,may,de
Rostock,POSITIVE,7,may,de
Rotkreuz,NEGATIVE,4,may,de
Rotkreuz,POSITIVE,14,may,de
"Rotkreuz ZG, Switzerland",POSITIVE,1,may,de
Rubigen,NEGATIVE,14,may,de
Rubigen,POSITIVE,21,may,de
"Rubigenstrasse 1, 3123 Belp",POSITIVE,1,may,de
Russia,NEUTRAL,1,may,de
Rüegsauschachen,POSITIVE,2,may,de
"Rüti ZH, Schweiz",NEGATIVE,1,may,de
"Rüti ZH, Schweiz",POSITIVE,1,may,de
"Rüti, Zürich CH",NEGATIVE,2,may,de
"Rüti, Zürich CH",POSITIVE,4,may,de
"Rüti, Zürich, Schweiz",NEGATIVE,2,may,de
"Rüti, Zürich, Schweiz",POSITIVE,1,may,de
"S, MZ, BAD",NEGATIVE,1,may,de
"SF, or a suitcase",POSITIVE,1,may,de
SUI,NEGATIVE,1,may,de
SUI,POSITIVE,1,may,de
SWITZERLAND,NEGATIVE,4,may,de
SWITZERLAND,NEUTRAL,1,may,de
SWITZERLAND,POSITIVE,11,may,de
Saanen,NEGATIVE,26,may,de
Saanen,NEUTRAL,8,may,de
Saanen,POSITIVE,53,may,de
Saas-Fee,POSITIVE,1,may,de
Sadnessland,POSITIVE,1,may,de
"Saint Gallen, Switzerland",POSITIVE,1,may,de
"Sakonnakhon , Thailand",NEGATIVE,1,may,de
"Sakonnakhon , Thailand",POSITIVE,1,may,de
Salford Quays,NEGATIVE,1,may,de
Salvador - BA,POSITIVE,1,may,de
"Salvador, Bahia",POSITIVE,2,may,de
Samedan,NEGATIVE,2,may,de
San Diego • Zurich Switzerland,NEGATIVE,4,may,de
San Diego • Zurich Switzerland,POSITIVE,6,may,de
San Franlandia,POSITIVE,5,may,de
Sankt Gallen,NEGATIVE,367,may,de
Sankt Gallen,NEUTRAL,14,may,de
Sankt Gallen,POSITIVE,574,may,de
"Sankt Gallen, Sankt Gallen",NEGATIVE,2,may,de
"Sankt Gallen, Switzerland",NEGATIVE,5,may,de
"Sankt Gallen, Switzerland",POSITIVE,4,may,de
Sankt Galler Rheintal,NEGATIVE,17,may,de
Sankt Galler Rheintal,POSITIVE,25,may,de
"Sant Cugat, Barcelona",NEGATIVE,1,may,de
Santiago - Viña del Mar,POSITIVE,4,may,de
"Santiago, Chile.",POSITIVE,3,may,de
"Santo Domingo, DR",POSITIVE,1,may,de
Sao Paulo,NEGATIVE,2,may,de
Sao Paulo Brasil,POSITIVE,1,may,de
Sarnen,NEGATIVE,56,may,de
Sarnen,POSITIVE,43,may,de
"Sassenberg, Germany",POSITIVE,1,may,de
Schaffhausen,NEGATIVE,337,may,de
Schaffhausen,NEUTRAL,6,may,de
Schaffhausen,POSITIVE,825,may,de
Schenkon,NEGATIVE,130,may,de
Schenkon,NEUTRAL,2,may,de
Schenkon,POSITIVE,187,may,de
Schleitheim,POSITIVE,5,may,de
Schliengen,NEGATIVE,13,may,de
Schliengen,POSITIVE,18,may,de
Schmerikon,NEGATIVE,1,may,de
Schmerikon,POSITIVE,2,may,de
Schopfheim,NEGATIVE,4,may,de
Schopfheim,POSITIVE,9,may,de
"Schoren, Langenthal",POSITIVE,2,may,de
Schwarzenbach / Switzerland,NEGATIVE,2,may,de
Schwarzenbach / Switzerland,POSITIVE,2,may,de
Schweiz,NEGATIVE,18894,may,de
Schweiz,NEUTRAL,526,may,de
Schweiz,POSITIVE,28140,may,de
Schweiz / Sky,NEGATIVE,2,may,de
Schweiz / Sky,POSITIVE,5,may,de
Schweiz Bülach ZH,NEGATIVE,2,may,de
Schweiz Bülach ZH,POSITIVE,8,may,de
Schweiz und das Netz,NEGATIVE,1,may,de
Schweiz(Bern),NEGATIVE,2,may,de
"Schweiz, Bern",POSITIVE,2,may,de
Schweizerberge,NEGATIVE,3,may,de
Schwiz,NEGATIVE,1,may,de
Schwyz,NEGATIVE,20,may,de
Schwyz,POSITIVE,30,may,de
Schönbühl,NEGATIVE,24,may,de
